5,0.6200239449
10,0.5010550125
15,0.4297337459
20,0.3884264093
25,0.3631319539
30,0.3395122349
35,0.322651208
40,0.3112262817
45,0.2968350452
50,0.2864891639
55,0.2763019873
60,0.2718984865
65,0.2645865359
70,0.2605643566
75,0.2558901771
80,0.2499245511
85,0.2400714036
90,0.2337023263
95,0.2297961627
100,0.224482238
